Data Venda	Produto	Quantidade	Vlr Unitário
27/08/2014	Vergalhão	234	R$ 138,59
26/08/2014	Rejunte	242	R$ 95,48
25/08/2014	Telha	153	R$ 48,81
25/08/2014	Piso	161	R$ 138,32
25/08/2014	Telha	169	R$ 48,81
25/08/2014	Janela	157	R$ 54,75
25/08/2014	Fiação	279	R$ 120,95
25/08/2014	Tinta	181	R$ 228,42
25/08/2014	Vergalhão	230	R$ 138,59
25/08/2014	Janela	130	R$ 54,75
24/08/2014	Tijolo	99	R$ 113,64
24/08/2014	Fiação	144	R$ 120,95
24/08/2014	Fiação	199	R$ 120,95
24/08/2014	Porta	277	R$ 122,29
24/08/2014	Tijolo	212	R$ 113,64
24/08/2014	Telha	100	R$ 48,81
24/08/2014	Tijolo	212	R$ 113,64
22/08/2014	Tinta	79	R$ 228,42
22/08/2014	Fiação	181	R$ 120,95
22/08/2014	Telha	64	R$ 48,81
22/08/2014	Vergalhão	209	R$ 138,59
21/08/2014	Telha	88	R$ 48,81
21/08/2014	Piso	189	R$ 138,32
21/08/2014	Piso	241	R$ 138,32
20/08/2014	Rejunte	83	R$ 95,48
20/08/2014	Rejunte	224	R$ 95,48
19/08/2014	Tinta	191	R$ 228,42
19/08/2014	Telha	70	R$ 48,81
18/08/2014	Rejunte	221	R$ 95,48
18/08/2014	Fiação	132	R$ 120,95
18/08/2014	Cimento	245	R$ 273,37
17/08/2014	Rejunte	193	R$ 95,48
16/08/2014	Porta	270	R$ 122,29
16/08/2014	Janela	148	R$ 54,75
16/08/2014	Telha	107	R$ 48,81
15/08/2014	Telha	112	R$ 48,81
15/08/2014	Fiação	166	R$ 120,95
14/08/2014	Porta	132	R$ 122,29
13/08/2014	Tijolo	240	R$ 113,64
13/08/2014	Rejunte	186	R$ 95,48
13/08/2014	Vergalhão	70	R$ 138,59
13/08/2014	Janela	270	R$ 54,75
12/08/2014	Tijolo	62	R$ 113,64
12/08/2014	Telha	149	R$ 48,81
12/08/2014	Fiação	106	R$ 120,95
11/08/2014	Tijolo	88	R$ 113,64
11/08/2014	Porta	284	R$ 122,29
11/08/2014	Vergalhão	187	R$ 138,59
11/08/2014	Vergalhão	113	R$ 138,59
10/08/2014	Vergalhão	128	R$ 138,59
10/08/2014	Porta	166	R$ 122,29
09/08/2014	Tinta	215	R$ 228,42
09/08/2014	Telha	198	R$ 48,81
09/08/2014	Tijolo	234	R$ 113,64
09/08/2014	Vergalhão	207	R$ 138,59
09/08/2014	Fiação	229	R$ 120,95
09/08/2014	Vergalhão	244	R$ 138,59
08/08/2014	Tijolo	240	R$ 113,64
08/08/2014	Janela	98	R$ 54,75
08/08/2014	Fiação	194	R$ 120,95
08/08/2014	Janela	67	R$ 54,75
07/08/2014	Vergalhão	195	R$ 138,59
07/08/2014	Tinta	147	R$ 228,42
07/08/2014	Porta	104	R$ 122,29
07/08/2014	Janela	94	R$ 54,75
06/08/2014	Telha	249	R$ 48,81
06/08/2014	Janela	284	R$ 54,75
06/08/2014	Piso	193	R$ 138,32
05/08/2014	Cimento	216	R$ 273,37
05/08/2014	Piso	98	R$ 138,32
05/08/2014	Telha	209	R$ 48,81
05/08/2014	Telha	116	R$ 48,81
04/08/2014	Vergalhão	93	R$ 138,59
04/08/2014	Porta	253	R$ 122,29
04/08/2014	Janela	206	R$ 54,75
04/08/2014	Janela	115	R$ 54,75
04/08/2014	Janela	66	R$ 54,75
04/08/2014	Tinta	144	R$ 228,42
03/08/2014	Janela	180	R$ 54,75
03/08/2014	Tinta	192	R$ 228,42
03/08/2014	Rejunte	103	R$ 95,48
02/08/2014	Porta	195	R$ 122,29
02/08/2014	Tinta	85	R$ 228,42
02/08/2014	Fiação	195	R$ 120,95
01/08/2014	Fiação	195	R$ 120,95
31/07/2014	Janela	115	R$ 54,75
31/07/2014	Vergalhão	174	R$ 138,59
30/07/2014	Tijolo	58	R$ 113,64
30/07/2014	Janela	216	R$ 54,75
29/07/2014	Telha	128	R$ 48,81
29/07/2014	Tinta	160	R$ 228,42
28/07/2014	Piso	235	R$ 138,32
28/07/2014	Porta	71	R$ 122,29
27/07/2014	Rejunte	179	R$ 95,48
27/07/2014	Telha	242	R$ 48,81
27/07/2014	Janela	214	R$ 54,75
27/07/2014	Porta	197	R$ 122,29
27/07/2014	Tinta	159	R$ 228,42
26/07/2014	Tinta	132	R$ 228,42
26/07/2014	Vergalhão	141	R$ 138,59
26/07/2014	Tijolo	141	R$ 113,64
25/07/2014	Telha	162	R$ 48,81
25/07/2014	Telha	250	R$ 48,81
25/07/2014	Janela	277	R$ 54,75
24/07/2014	Fiação	215	R$ 120,95
23/07/2014	Cimento	134	R$ 273,37
23/07/2014	Tinta	247	R$ 228,42
23/07/2014	Janela	202	R$ 54,75
23/07/2014	Janela	120	R$ 54,75
23/07/2014	Rejunte	211	R$ 95,48
22/07/2014	Rejunte	116	R$ 95,48
22/07/2014	Porta	173	R$ 122,29
22/07/2014	Cimento	66	R$ 273,37
22/07/2014	Rejunte	187	R$ 95,48
22/07/2014	Porta	83	R$ 122,29
22/07/2014	Fiação	72	R$ 120,95
22/07/2014	Tijolo	259	R$ 113,64
22/07/2014	Tinta	98	R$ 228,42
21/07/2014	Rejunte	283	R$ 95,48
21/07/2014	Janela	87	R$ 54,75
21/07/2014	Rejunte	58	R$ 95,48
21/07/2014	Cimento	149	R$ 273,37
21/07/2014	Janela	113	R$ 54,75
21/07/2014	Piso	92	R$ 138,32
21/07/2014	Tinta	240	R$ 228,42
20/07/2014	Rejunte	60	R$ 95,48
19/07/2014	Fiação	205	R$ 120,95
19/07/2014	Fiação	152	R$ 120,95
19/07/2014	Tijolo	283	R$ 113,64
19/07/2014	Porta	126	R$ 122,29
19/07/2014	Fiação	292	R$ 120,95
18/07/2014	Porta	260	R$ 122,29
18/07/2014	Telha	130	R$ 48,81
17/07/2014	Vergalhão	273	R$ 138,59
17/07/2014	Telha	85	R$ 48,81
16/07/2014	Janela	234	R$ 54,75
16/07/2014	Tinta	127	R$ 228,42
15/07/2014	Tinta	69	R$ 228,42
15/07/2014	Tijolo	138	R$ 113,64
14/07/2014	Telha	270	R$ 48,81
14/07/2014	Vergalhão	244	R$ 138,59
14/07/2014	Tijolo	276	R$ 113,64
14/07/2014	Porta	227	R$ 122,29
14/07/2014	Vergalhão	291	R$ 138,59
13/07/2014	Cimento	114	R$ 273,37
13/07/2014	Telha	138	R$ 48,81
13/07/2014	Janela	203	R$ 54,75
13/07/2014	Tijolo	183	R$ 113,64
12/07/2014	Telha	166	R$ 48,81
12/07/2014	Piso	283	R$ 138,32
12/07/2014	Rejunte	92	R$ 95,48
11/07/2014	Janela	180	R$ 54,75
11/07/2014	Telha	281	R$ 48,81
11/07/2014	Rejunte	148	R$ 95,48
10/07/2014	Tijolo	131	R$ 113,64
10/07/2014	Porta	112	R$ 122,29
10/07/2014	Vergalhão	280	R$ 138,59
09/07/2014	Janela	265	R$ 54,75
09/07/2014	Piso	83	R$ 138,32
08/07/2014	Fiação	69	R$ 120,95
08/07/2014	Janela	209	R$ 54,75
08/07/2014	Piso	259	R$ 138,32
08/07/2014	Telha	200	R$ 48,81
08/07/2014	Piso	124	R$ 138,32
08/07/2014	Tijolo	166	R$ 113,64
07/07/2014	Porta	279	R$ 122,29
06/07/2014	Rejunte	126	R$ 95,48
06/07/2014	Rejunte	103	R$ 95,48
06/07/2014	Fiação	295	R$ 120,95
05/07/2014	Vergalhão	167	R$ 138,59
05/07/2014	Tijolo	241	R$ 113,64
04/07/2014	Cimento	97	R$ 273,37
04/07/2014	Tijolo	221	R$ 113,64
04/07/2014	Piso	65	R$ 138,32
03/07/2014	Rejunte	122	R$ 95,48
03/07/2014	Janela	251	R$ 54,75
01/07/2014	Cimento	132	R$ 273,37
01/07/2014	Janela	153	R$ 54,75
01/07/2014	Piso	193	R$ 138,32
01/07/2014	Cimento	283	R$ 273,37
01/07/2014	Piso	97	R$ 138,32
30/06/2014	Rejunte	95	R$ 95,48
30/06/2014	Tijolo	165	R$ 113,64
30/06/2014	Telha	208	R$ 48,81
30/06/2014	Porta	143	R$ 122,29
29/06/2014	Tijolo	228	R$ 113,64
28/06/2014	Rejunte	292	R$ 95,48
28/06/2014	Vergalhão	265	R$ 138,59
28/06/2014	Porta	85	R$ 122,29
28/06/2014	Tinta	175	R$ 228,42
27/06/2014	Porta	255	R$ 122,29
27/06/2014	Tinta	75	R$ 228,42
27/06/2014	Janela	116	R$ 54,75
27/06/2014	Telha	209	R$ 48,81
26/06/2014	Tijolo	251	R$ 113,64
26/06/2014	Vergalhão	56	R$ 138,59
26/06/2014	Piso	147	R$ 138,32
25/06/2014	Janela	107	R$ 54,75
25/06/2014	Vergalhão	173	R$ 138,59
25/06/2014	Tinta	98	R$ 228,42
25/06/2014	Tinta	199	R$ 228,42
25/06/2014	Telha	109	R$ 48,81
25/06/2014	Porta	257	R$ 122,29
24/06/2014	Vergalhão	200	R$ 138,59
24/06/2014	Tinta	290	R$ 228,42
24/06/2014	Fiação	104	R$ 120,95
24/06/2014	Rejunte	118	R$ 95,48
24/06/2014	Cimento	100	R$ 273,37
21/06/2014	Porta	263	R$ 122,29
21/06/2014	Tijolo	67	R$ 113,64
20/06/2014	Telha	215	R$ 48,81
20/06/2014	Janela	204	R$ 54,75
20/06/2014	Rejunte	193	R$ 95,48
19/06/2014	Porta	134	R$ 122,29
19/06/2014	Piso	188	R$ 138,32
19/06/2014	Fiação	90	R$ 120,95
18/06/2014	Telha	297	R$ 48,81
18/06/2014	Tijolo	188	R$ 113,64
17/06/2014	Janela	55	R$ 54,75
17/06/2014	Tinta	285	R$ 228,42
17/06/2014	Porta	190	R$ 122,29
17/06/2014	Rejunte	254	R$ 95,48
17/06/2014	Porta	206	R$ 122,29
17/06/2014	Cimento	158	R$ 273,37
17/06/2014	Tijolo	268	R$ 113,64
17/06/2014	Vergalhão	190	R$ 138,59
16/06/2014	Cimento	185	R$ 273,37
16/06/2014	Piso	119	R$ 138,32
16/06/2014	Piso	285	R$ 138,32
15/06/2014	Porta	242	R$ 122,29
15/06/2014	Tijolo	167	R$ 113,64
15/06/2014	Tijolo	99	R$ 113,64
15/06/2014	Rejunte	210	R$ 95,48
14/06/2014	Vergalhão	269	R$ 138,59
14/06/2014	Tinta	294	R$ 228,42
14/06/2014	Rejunte	211	R$ 95,48
14/06/2014	Fiação	212	R$ 120,95
13/06/2014	Tijolo	158	R$ 113,64
13/06/2014	Piso	289	R$ 138,32
13/06/2014	Tinta	145	R$ 228,42
13/06/2014	Rejunte	75	R$ 95,48
13/06/2014	Porta	237	R$ 122,29
13/06/2014	Vergalhão	138	R$ 138,59
12/06/2014	Tijolo	119	R$ 113,64
11/06/2014	Cimento	119	R$ 273,37
11/06/2014	Cimento	129	R$ 273,37
11/06/2014	Porta	80	R$ 122,29
10/06/2014	Porta	94	R$ 122,29
10/06/2014	Fiação	255	R$ 120,95
09/06/2014	Telha	201	R$ 48,81
09/06/2014	Porta	209	R$ 122,29
08/06/2014	Tijolo	174	R$ 113,64
08/06/2014	Piso	86	R$ 138,32
07/06/2014	Rejunte	228	R$ 95,48
07/06/2014	Piso	96	R$ 138,32
06/06/2014	Tijolo	96	R$ 113,64
06/06/2014	Porta	58	R$ 122,29
06/06/2014	Tinta	291	R$ 228,42
06/06/2014	Vergalhão	204	R$ 138,59
06/06/2014	Tijolo	147	R$ 113,64
06/06/2014	Fiação	94	R$ 120,95
05/06/2014	Tijolo	244	R$ 113,64
05/06/2014	Fiação	281	R$ 120,95
04/06/2014	Fiação	213	R$ 120,95
04/06/2014	Fiação	124	R$ 120,95
03/06/2014	Rejunte	183	R$ 95,48
03/06/2014	Fiação	80	R$ 120,95
03/06/2014	Rejunte	282	R$ 95,48
03/06/2014	Tinta	98	R$ 228,42
03/06/2014	Piso	92	R$ 138,32
03/06/2014	Telha	137	R$ 48,81
03/06/2014	Tijolo	224	R$ 113,64
02/06/2014	Cimento	193	R$ 273,37
02/06/2014	Janela	101	R$ 54,75
02/06/2014	Porta	117	R$ 122,29
01/06/2014	Rejunte	230	R$ 95,48
01/06/2014	Porta	251	R$ 122,29
01/06/2014	Tinta	174	R$ 228,42
01/06/2014	Tinta	162	R$ 228,42
01/06/2014	Tinta	195	R$ 228,42
